film,review,sentiment,sentiment_category
Barbie,absolutely hated movie mainly beginning made absolutely sense plot hole never answered worst acting terrible opinion thing liked set humor,-0.27619047619047615,negative
Barbie,powerful interesting start,0.4,positive
Barbie,legit one best movie,1.0,positive
Barbie,could much better typical hey let u quickly come movie idea thing normally story well instead barbie getting story film basically big advertisement barbie doll plot feel like cop draw film epic story line hey remember would cool made movie female empowerment aspect film bother except really bad job representing use stereotypical character finally last line movie poor taste believe last line film make huge difference,0.004761904761904773,neutral
Barbie,intellectual vomit though pretty one,0.275,positive
Barbie,hate hate hate movie mean would even like sucky movie hate mean toe fine though still poo song poo everything could make better barbie movie house know dad owner roblox movie owns every movie world mess emily baka uwu kitten call ebaka like saying take movie suck hate everything boo baka uwu emily pricsse demen qneen love 50000000000000 boyfriend love,-0.2402777777777778,negative
Barbie,barbie fun engaging film margot gosling knock park performance love world set barbie land fully captured mean movie fun hole character plot,0.2375,positive
Barbie,one ryan gosling,0.0,neutral
Barbie,lovebarbie world want kiss kent,0.0,neutral
Barbie,loved every minute felt like geared toward millennials ryan gosling amped comedy factor much much comedy deep feeling evoked movie attention detail impressive great feel good movie go,0.5666666666666668,positive
Barbie,aesthetic love barbies car house absolutely everything custom love sometimes feel little bit deep america speech mega powerful ryan gosling brainless macho wannabe joy movie,0.30178571428571427,positive
Barbie,mean meh movie opinion adult joke made uncomfortable,-0.23750000000000002,negative
Barbie,masterfully made great commentary like woman society also fun quirky time,0.525,positive
Barbie,predictable messaging bubblegum coating opportunity innovation subverting expectation went tried true route huge marketing budget instead worked wallet waste hour change viewer,0.08750000000000001,neutral
Barbie,know overhyped cleverly marketed expecting much found film average watchable average cast especially ryan gosling exceptional however let poor writing couple funny joke joke half done cast justice also social meaning behind film exactly subtle hollywood going wake realise moviegoer idiot pick underlying meaning without spelled u,-0.08333333333333333,neutral
Barbie,movie best enjoyed hole plot story id recommend,0.75,positive
Barbie,get fact could stand brutal start finish,-0.875,negative
Barbie,movie need watch smart funny,0.23214285714285715,positive
Barbie,definitely film pas time boring mom example fell asleep cinema liked part made laugh well went real world worst character film teenage girl irrelevant n boring even remember name exaggerated caricature generation z,-0.29,negative
Barbie,thought going bit realistic storyline,0.16666666666666666,neutral
Barbie,made cry soundtrack character best movie ever sweet cute also really really funny made laugh hard,0.3513888888888889,positive
Barbie,hard time watching end rather boring due bad writing also really funny maybe chuckle also film cheesy maybe 20 year ago would innovative film 2024,-0.26666666666666666,negative
Barbie,sorry know lot people liked could barely get felt like something written ai trained reality show superhero comic took worst superficial flat predictable filled fluff worst kind know people say element social critique even canned fangless irritating think people standard really really fallen,-0.0727777777777778,neutral
Barbie,good young child adult themed,0.3,positive
film,review,0.0,neutral
Elemental,watched family slightly emotional kind cringe something hit hit like nerf dart face mean good way,0.24687499999999998,positive
Elemental,review unfortunately tainted experience deeply resonated elemental story depicts two fire people leaving land natural disaster immigrate elemental city infrastructure built water everywhere presence tree people water people constant hinderance despite begin life opening fireplace store caters toward fire people outskirt elemental city think section particularly interesting evokes literal sense socioeconomic cultural border often separate immigrant natural born citizen many immigrant especially come refugee background difficulty new environment product item available completely change due environment lack resource cater toward resource introduced main character ember child two fire people immigrated elemental city angsty forlorn girl quick anger feel compelled taking fireplace due misplaced belief feeling culpability toward sacrifice parent made result temper flareups analogous unconscious rejection fatalistic end within deepest crevice heart want take shop unwilling refuse feeling responsibility take dream parent least perceives dream parent emotional struggle infrastructure fireplace taxed hydroelectric problem dam decomposition dam weakened million gallon water unable regulate water come lull sea ultimately making water pressure increase within pipe system lead pipe fireplace warpign due increased pressure leading disaster destroys much merchandise introduced coprotagonist wade listless water person currently working city inspector diffusing pipe wade writes countless citation towards ember family leading business condemned central elemental city governance however wade sent citation wade empathizes plight begin try prevent foreclosure shop two gradually come together display meat potato relational theme within movie generic two falling love despite difference happen sure assume allegory toward two people falling love despite vast cultural difference interesting dynamic toward difference class two ember working class girl confined outskirt city due lack affluence whereas wade son family incredibly affluent socioeconomic divide problem within beginning however relationship progressed became significantly larger point contention result feeling inadequacy distaste ember begin grow toward wade belief due comfortable upbringing nothing rich spoiled boy unable empathize problem fire people experience due inherent difference lack wealth find particularly compelling something personally still struggle reconcile albeit way able make unnuanced naive fine given length film ending good liked first time ember met wade family retorted back wade uncle complimenting ability speak language something found funny something hear lot often brush past satisfying pushed back stereotypical perception overall good movie review may biased result personal feeling resolution toward plight ember review entirely subjective anyways,0.0963611525086935,neutral
